applicant_id,age,years_employed,num_dependents,education_level,marital_status,annual_income,monthly_income,other_income,total_debt,monthly_debt_payment,num_open_loans,loan_amount,loan_purpose,credit_limit,credit_used,num_credit_lines,credit_age_years,num_late_payments,num_missed_payments,num_credit_inquiries,num_bankruptcies,num_collections,debt_to_income,monthly_payment_ratio,loan_to_income,debt_per_loan,credit_utilization,available_credit,credit_per_line,payment_history_score,missed_to_late_ratio,total_derogatory,total_income,income_per_dependent,income_stability,financial_maturity,employment_ratio,credit_age_income,net_worth_proxy,debt_coverage_ratio,creditworthy,credit_score,risk_tier
APL00435,59,0.2,1,High School,Married,26634.74,2219.56,327.1,23117.11,672.77,2,77141.76,Business,14649.42,4336.26,8,12.7,1,0,3,0,1,0.867931,0.30311,2.896284,7705.7,0.296002,10313.16,542.03,0.5,0.0,4.0,30559.94,15279.97,2.038,472,0.004651,129.4131,3517.63,3.2991,0,657,Fair
APL00436,33,0.7,1,Master,Married,152292.67,12691.06,142.8,11250.28,127.4,4,15332.75,Business,15196.08,2859.02,8,21.5,1,0,0,0,1,0.073873,0.010039,0.10068,2250.06,0.188142,12337.06,357.38,0.5,0.0,2.5,154006.27,77003.14,8.3535,264,0.041176,256.5717,141042.39,99.6159,1,770,Excellent
APL00437,69,2.2,1,High School,Single,47137.11,3928.09,1065.71,32087.51,419.99,0,33223.6,Home,14913.68,4886.1,14,14.4,0,0,1,0,1,0.680727,0.10692,0.704829,32087.51,0.327625,10027.58,349.01,1.0,0.0,2.0,59925.63,29962.82,23.6738,966,0.041509,154.9561,15049.6,9.3528,1,706,Good
APL00438,72,9.6,1,Bachelor,Divorced,30327.74,2527.31,7.8,6203.19,172.61,5,36628.13,Education,13313.16,3419.48,2,7.2,1,2,2,0,0,0.204538,0.068298,1.207743,1033.86,0.25685,9893.68,1709.74,0.166667,1.0,6.0,30421.34,15210.67,99.0706,144,0.171429,74.3029,24124.55,14.6417,0,688,Fair
APL00439,60,10.3,0,Master,Married,19876.15,1656.35,7.06,34739.52,785.44,4,19417.97,Home,24630.17,5623.94,3,24.0,1,2,0,1,1,1.747799,0.474199,0.976948,6947.9,0.228335,19006.23,1874.65,0.166667,1.0,9.5,19960.87,19960.87,101.9425,180,0.234091,237.5358,-14863.37,2.1088,0,590,Very Poor
APL00440,62,2.1,4,High School,Single,83287.85,6940.65,30.77,8621.98,231.97,1,16751.14,Education,15163.07,807.48,3,21.2,2,0,4,0,1,0.10352,0.033422,0.201123,4310.99,0.053253,14355.59,269.16,0.333333,0.0,5.5,83657.09,16731.42,23.7931,186,0.045652,240.1975,74665.87,29.9205,1,725,Good
APL00441,44,1.9,1,Bachelor,Married,71388.4,5949.03,241.43,24504.87,675.52,2,15117.05,Car,9522.98,2768.74,3,1.2,2,0,3,0,0,0.343261,0.113551,0.211758,8168.29,0.290743,6754.24,922.91,0.333333,0.0,3.5,74285.56,37142.78,21.2342,132,0.067857,13.4111,46883.53,8.8066,1,703,Good
APL00442,74,11.4,0,High School,Single,18578.71,1548.23,289.36,43786.56,1356.71,0,54172.33,Home,11429.76,3763.21,12,8.6,0,0,1,0,1,2.356814,0.876297,2.915828,43786.56,0.329247,7666.55,313.6,1.0,0.0,2.0,22051.03,22051.03,112.06,888,0.196552,84.5365,-25207.85,1.1412,0,607,Poor
APL00443,27,11.5,2,High School,Married,34474.36,2872.86,585.47,5117.74,143.0,1,15838.09,Business,15658.32,5360.92,9,12.9,1,0,1,1,1,0.148451,0.049776,0.459417,2558.87,0.342369,10297.4,595.66,0.5,0.0,6.0,41500.0,13833.33,120.152,243,1.045455,134.7792,29356.62,20.0899,0,678,Fair
APL00444,74,2.1,0,High School,Married,39825.1,3318.76,75.65,88196.43,3138.55,0,11331.66,Car,21808.43,1777.33,10,20.4,0,1,0,0,0,2.214594,0.9457,0.284536,88196.43,0.081497,20031.1,177.73,0.333333,1.0,2.0,40732.9,40732.9,22.2438,740,0.036207,216.0825,-48371.33,1.0574,0,661,Fair
APL00445,54,9.4,0,High School,Single,76656.45,6388.04,275.68,10627.72,270.96,5,16842.79,Personal,8921.05,3816.75,7,24.3,0,0,1,1,0,0.138641,0.042417,0.219718,1771.29,0.427836,5104.3,545.25,1.0,0.0,3.5,79964.61,79964.61,105.7228,378,0.247368,273.3046,66028.73,23.5756,1,730,Good
APL00446,62,5.8,1,High School,Married,12000.0,1000.0,959.74,6880.19,233.67,0,27798.91,Car,13262.11,4182.25,4,11.3,2,1,1,0,0,0.573349,0.23367,2.316576,6880.19,0.315353,9079.86,1045.56,0.2,0.333333,4.5,23516.88,11758.44,54.4779,248,0.126087,106.138,5119.81,4.2795,0,666,Fair
APL00447,64,3.5,1,Bachelor,Divorced,52042.32,4336.86,45.94,45448.22,1429.58,3,13833.66,Personal,17564.61,4810.7,7,15.1,3,1,0,0,2,0.873294,0.329635,0.265816,11362.06,0.273886,12753.91,687.24,0.166667,0.25,8.0,52593.6,26296.8,38.0094,448,0.072917,163.9835,6594.1,3.0337,0,655,Fair
APL00448,48,6.2,1,High School,Married,36407.23,3033.94,98.84,2704.93,42.47,5,28462.03,Personal,13925.15,1855.32,5,6.4,4,0,2,0,0,0.074297,0.013998,0.781769,450.82,0.133235,12069.83,371.06,0.2,0.0,5.0,37593.31,18796.66,65.1158,240,0.19375,67.2163,33702.3,71.4372,1,711,Good
APL00449,22,3.2,1,High School,Married,81371.51,6780.96,180.04,2761.86,86.51,1,45395.69,Medical,13857.55,2670.44,6,16.4,2,2,1,0,0,0.033941,0.012758,0.557882,1380.93,0.192707,11187.11,445.07,0.142857,0.666667,6.5,83531.99,41765.99,36.1817,132,0.533333,185.4314,78609.65,78.3835,1,722,Good
APL00450,55,3.1,0,Master,Single,105157.64,8763.14,47.75,7289.04,205.19,3,25869.34,Car,22299.09,1841.6,2,10.5,1,0,3,0,0,0.069315,0.023415,0.246005,1822.26,0.082586,20457.49,920.8,0.5,0.0,2.5,105730.64,105730.64,35.846,110,0.079487,121.4139,97868.6,42.7074,1,751,Excellent
APL00451,37,6.4,0,High School,Married,58356.58,4863.05,1427.73,5851.06,176.83,6,9707.78,Personal,24515.92,6122.79,10,10.5,4,0,2,0,0,0.100264,0.036362,0.166353,835.87,0.249748,18393.13,612.28,0.2,0.0,5.0,75489.34,75489.34,70.2358,370,0.304762,115.2306,52505.52,27.5013,1,717,Good
APL00452,72,5.5,0,High School,Married,68423.23,5701.94,298.25,5826.85,196.29,0,11420.59,Home,26348.29,8320.34,13,10.3,3,1,1,0,1,0.085159,0.034425,0.166911,5826.85,0.315783,18027.95,640.03,0.166667,0.25,7.0,72002.23,72002.23,61.2342,936,0.098214,114.6749,62596.38,29.0486,1,709,Good
APL00453,63,4.9,2,Bachelor,Married,90313.79,7526.15,82.98,163334.67,2898.06,2,21782.55,Personal,7501.22,2356.88,3,10.6,5,0,0,0,0,1.808524,0.385065,0.241187,54444.89,0.3142,5144.34,785.63,0.166667,0.0,5.0,91309.55,30436.52,55.9142,189,0.104255,120.9572,-73020.88,2.597,0,666,Fair
APL00454,40,3.9,2,Bachelor,Divorced,49024.62,4085.38,211.53,7207.1,87.14,5,41173.11,Personal,22609.3,12981.21,9,18.5,2,0,0,0,1,0.14701,0.02133,0.839846,1201.18,0.574154,9628.09,1442.36,0.333333,0.0,3.5,51562.98,17187.66,42.1204,360,0.1625,199.8018,41817.52,46.8829,0,703,Good
APL00455,75,0.6,1,Master,Single,114952.66,9579.39,260.84,4321.05,152.51,4,27829.45,Medical,9589.64,2926.05,13,20.7,2,1,1,0,0,0.03759,0.015921,0.242095,864.21,0.305126,6663.59,225.08,0.2,0.333333,4.5,118082.74,59041.37,6.9914,975,0.010169,241.2023,110631.61,62.8116,1,745,Good
APL00456,42,1.0,1,High School,Divorced,36817.16,3068.1,165.78,26144.54,831.86,2,5735.72,Home,22757.38,11856.54,7,1.0,1,0,2,0,0,0.710118,0.271132,0.155789,8714.85,0.520998,10900.84,1693.79,0.5,0.0,2.0,38806.52,19403.26,10.5137,294,0.038462,10.5137,10672.62,3.6882,0,688,Fair
APL00457,45,8.7,1,Bachelor,Married,76958.59,6413.22,237.66,1470.62,51.62,3,29156.63,Home,5085.69,488.24,8,2.6,1,0,2,0,0,0.019109,0.008049,0.378861,367.66,0.096003,4597.45,61.03,0.5,0.0,2.0,79810.51,39905.25,97.884,360,0.3,29.2527,75487.97,124.2391,1,744,Good
APL00458,51,2.2,0,High School,Married,75479.35,6289.95,110.84,1664.19,59.61,6,49886.86,Education,10834.42,4384.24,1,12.9,1,1,3,1,0,0.022048,0.009477,0.660934,237.74,0.404658,6450.18,4384.24,0.25,0.5,7.5,76809.43,76809.43,24.7096,51,0.062857,144.888,73815.16,105.5184,0,692,Fair
APL00459,46,7.1,1,PhD,Married,86045.62,7170.47,106.93,5331.21,189.54,0,13542.3,Personal,3015.01,1263.2,7,23.7,1,0,2,0,0,0.061958,0.026433,0.157385,5331.21,0.41897,1751.81,180.46,0.5,0.0,2.0,87328.78,43664.39,80.6748,322,0.236667,269.2947,80714.41,37.8309,1,745,Good
APL00460,75,4.0,2,None,Single,53240.33,4436.69,48.94,8572.17,135.67,2,9766.82,Home,23895.7,9114.35,14,12.1,1,0,4,0,0,0.161009,0.030579,0.183448,2857.39,0.381422,14781.35,651.02,0.5,0.0,3.0,53827.61,17942.54,43.5304,1050,0.067797,131.6793,44668.16,32.7021,1,712,Good
APL00461,39,13.7,1,Bachelor,Single,51867.23,4322.27,79.05,20807.5,328.3,6,30484.17,Home,33039.11,8768.19,8,0.7,2,0,1,0,0,0.401169,0.075955,0.587735,2972.5,0.265388,24270.92,1096.02,0.333333,0.0,2.5,52815.83,26407.92,148.7335,312,0.595652,7.5995,31059.73,13.1656,1,708,Good
APL00462,50,2.5,0,High School,Married,24228.02,2019.0,207.29,8152.9,179.31,0,14834.23,Personal,8079.5,4566.67,10,4.8,0,1,1,0,0,0.336507,0.088811,0.612276,8152.9,0.565217,3512.83,456.67,0.333333,1.0,2.5,26715.5,26715.5,25.2383,500,0.073529,48.4575,16075.12,11.2598,1,703,Good
APL00463,47,0.4,1,Bachelor,Married,36352.32,3029.36,555.03,8117.34,103.09,4,75498.84,Car,15669.83,8055.81,7,19.1,2,1,2,1,0,0.223296,0.03403,2.076864,1623.47,0.514097,7614.02,1150.83,0.2,0.333333,8.0,43012.68,21506.34,4.2004,329,0.012903,200.5699,28234.98,29.3856,0,658,Fair
APL00464,22,30.9,0,Bachelor,Single,33147.93,2762.33,994.33,14946.53,358.14,4,11901.91,Home,5431.77,3249.17,1,6.4,2,0,0,0,0,0.450904,0.129651,0.359054,2989.31,0.598179,2182.6,3249.17,0.333333,0.0,2.0,45079.89,45079.89,321.6309,22,5.15,66.6161,18201.4,7.713,1,705,Good
APL00465,55,2.6,1,High School,Single,94672.37,7889.36,88.31,4578.72,176.85,3,27460.53,Medical,7446.54,1695.02,2,13.0,0,0,1,0,0,0.048364,0.022416,0.290059,1144.68,0.227625,5751.52,847.51,1.0,0.0,0.5,95732.09,47866.04,29.7913,110,0.066667,148.9564,90093.65,44.6105,1,758,Excellent
APL00466,58,4.5,0,Bachelor,Single,60529.59,5044.13,280.44,20439.75,539.83,2,20309.47,Medical,7671.71,325.94,2,6.7,2,1,2,0,0,0.337682,0.107021,0.33553,6813.25,0.042486,7345.77,162.97,0.2,0.333333,5.0,63894.87,63894.87,49.5491,116,0.107143,73.7731,40089.84,9.3439,1,708,Good
APL00467,60,1.6,0,Master,Married,39023.51,3251.96,224.42,3797.53,90.73,0,24783.97,Education,25579.85,6510.12,8,21.4,2,1,1,0,1,0.097314,0.0279,0.635104,3797.53,0.254502,19069.73,813.76,0.2,0.333333,6.0,41716.55,41716.55,16.9151,480,0.036364,226.2396,35225.98,35.8422,1,706,Good
APL00468,39,9.1,3,Bachelor,Married,47670.01,3972.5,182.21,10816.79,263.45,1,18170.72,Personal,30869.8,8179.52,5,18.4,3,0,0,0,0,0.22691,0.066318,0.381177,5408.4,0.264968,22690.28,1635.9,0.25,0.0,3.0,49856.53,12464.13,98.0259,195,0.395652,198.2062,36853.22,15.0788,1,717,Good
APL00469,26,1.5,2,High School,Married,30798.26,2566.52,202.99,4056.21,56.38,0,35784.05,Car,12130.03,3922.55,9,16.8,2,1,1,0,0,0.131703,0.021967,1.161885,4056.21,0.323375,8207.48,435.84,0.2,0.333333,4.5,33234.14,11078.05,15.5029,234,0.15,173.6321,26742.05,45.5218,0,685,Fair
APL00470,53,0.1,0,Bachelor,Married,15618.05,1301.5,191.49,29262.24,798.02,0,26185.85,Personal,16133.84,6764.0,7,10.2,0,0,2,2,0,1.873617,0.613154,1.67664,29262.24,0.419243,9369.84,966.29,1.0,0.0,7.0,17915.93,17915.93,0.9656,371,0.002703,98.4937,-13644.19,1.6309,0,577,Very Poor
APL00471,35,26.8,2,Bachelor,Widowed,51921.83,4326.82,97.36,19241.96,470.55,6,16983.14,Business,17401.79,3666.52,7,10.1,1,0,2,0,0,0.370595,0.108752,0.327091,2748.85,0.210698,13735.27,523.79,0.5,0.0,2.0,53090.15,17696.72,290.9814,245,1.410526,109.6609,32679.87,9.1952,1,721,Good
APL00472,41,2.4,3,Bachelor,Married,25687.0,2140.58,415.82,30955.75,1100.3,1,11617.22,Home,29390.38,11830.6,4,16.6,0,2,0,0,0,1.205113,0.51402,0.452261,15477.88,0.402533,17559.78,2957.65,0.2,2.0,4.0,30676.84,7669.21,24.3691,164,0.096,168.5527,-5268.75,1.9455,0,655,Fair
APL00473,64,3.6,0,Bachelor,Single,87962.01,7330.17,132.3,16815.67,543.14,2,3949.97,Personal,6696.6,2731.32,1,23.8,2,3,1,0,0,0.19117,0.074097,0.044905,5605.22,0.407867,3965.28,2731.32,0.111111,1.0,8.5,89549.61,89549.61,40.9848,64,0.075,270.9552,71146.34,13.4959,1,707,Good
APL00474,51,5.6,2,Bachelor,Single,32136.47,2678.04,183.26,6713.7,249.11,0,42485.66,Car,13330.42,4500.18,11,19.8,2,0,1,0,0,0.208912,0.09302,1.322039,6713.7,0.337587,8830.24,409.11,0.333333,0.0,2.5,34335.59,11445.2,58.1156,561,0.16,205.48,25422.77,10.7504,1,715,Good
APL00475,71,3.3,1,Bachelor,Single,30067.67,2505.64,451.16,21080.56,635.38,4,12470.8,Education,9195.64,5722.41,9,12.4,0,0,0,0,0,0.701104,0.25358,0.414758,4216.11,0.622296,3473.23,635.82,1.0,0.0,0.0,35481.59,17740.79,34.0271,639,0.06,127.8594,8987.11,3.9435,0,694,Fair
APL00476,49,12.1,2,High School,Married,57219.24,4768.27,20.3,4946.97,94.14,3,11276.21,Home,14101.52,4401.83,5,18.8,4,1,4,2,0,0.086456,0.019743,0.19707,1236.74,0.312153,9699.69,880.37,0.142857,0.2,14.0,57462.84,19154.28,132.5514,245,0.366667,205.9477,52272.27,50.6508,0,638,Poor
APL00477,40,1.5,1,Bachelor,Single,91205.48,7600.46,23.13,24660.46,816.27,4,39627.39,Car,6026.15,1488.34,8,13.5,0,0,0,0,1,0.270384,0.107397,0.434485,4932.09,0.24698,4537.81,186.04,1.0,0.0,1.5,91483.04,45741.52,17.1313,320,0.0625,154.1819,66545.02,9.3112,1,731,Good
APL00478,70,1.6,2,Master,Single,77104.29,6425.36,553.63,29592.28,377.28,2,25429.39,Car,12114.11,1183.24,9,13.0,3,0,2,0,1,0.383796,0.058717,0.329805,9864.09,0.097675,10930.87,131.47,0.25,0.0,5.5,83747.85,27915.95,18.0047,630,0.02963,146.2881,47512.01,17.0307,1,711,Good
APL00479,18,5.0,1,Bachelor,Married,64455.38,5371.28,614.18,19510.95,497.43,5,10299.59,Business,13281.92,1152.35,2,13.9,1,0,4,0,0,0.302705,0.092609,0.159794,3251.82,0.086761,12129.57,576.17,0.5,0.0,3.0,71825.54,35912.77,55.3687,36,2.5,153.925,44944.43,10.7981,1,725,Good
APL00480,63,2.6,1,Bachelor,Married,19548.11,1629.01,965.0,4633.02,50.33,4,22037.7,Education,10145.33,5354.98,12,24.0,1,0,1,0,0,0.237006,0.030896,1.127357,926.6,0.527827,4790.35,446.25,0.5,0.0,1.5,31128.11,15564.06,25.6898,756,0.055319,237.1364,14915.09,32.3666,1,715,Good
APL00481,31,6.0,0,High School,Single,39219.93,3268.33,750.87,5072.99,166.63,2,39306.12,Education,3131.84,779.95,8,22.9,1,0,1,0,1,0.129347,0.050983,1.002198,1691.0,0.249039,2351.89,97.49,0.5,0.0,3.0,48230.37,48230.37,63.4618,248,0.4,242.2125,34146.94,19.6143,1,716,Good
APL00482,28,9.8,2,PhD,Widowed,33906.71,2825.56,637.3,15223.68,161.21,5,14432.07,Business,18853.79,6732.63,11,8.6,4,2,1,0,0,0.448987,0.057054,0.425641,2537.28,0.357097,12121.16,612.06,0.111111,0.4,8.5,41554.31,13851.44,102.2277,308,0.816667,89.71,18683.03,17.5272,0,673,Fair
APL00483,60,2.6,1,High School,Married,57215.71,4767.98,86.54,2634.77,30.2,7,40823.51,Home,16225.5,6188.31,6,19.2,0,0,0,0,1,0.04605,0.006334,0.713502,329.35,0.381394,10037.19,1031.38,1.0,0.0,1.5,58254.19,29127.1,28.482,360,0.059091,210.3283,54580.94,157.8801,1,730,Good
APL00484,37,9.6,0,Bachelor,Single,31079.83,2589.99,918.22,18505.56,319.03,1,18367.33,Education,1781.28,430.21,4,21.0,1,1,1,0,0,0.59542,0.123178,0.590973,9252.78,0.241517,1351.07,107.55,0.25,0.5,3.5,42098.47,42098.47,99.3057,148,0.457143,217.2313,12574.27,8.1183,1,704,Good
APL00485,34,6.0,1,High School,Married,38988.48,3249.04,980.67,6181.13,236.54,0,13712.96,Car,20601.5,3865.56,3,17.2,2,1,3,0,0,0.158537,0.072803,0.351718,6181.13,0.187635,16735.94,1288.52,0.2,0.333333,5.5,50756.52,25378.26,63.4263,102,0.333333,181.822,32807.35,13.7357,1,718,Good
APL00486,20,33.8,3,Bachelor,Married,23754.78,1979.56,803.35,56106.31,582.95,1,22745.39,Home,9217.5,2135.28,13,8.9,2,0,1,0,3,2.361896,0.294485,0.957508,28053.16,0.231655,7082.22,164.25,0.333333,0.0,7.0,33394.98,8348.74,340.5546,260,8.45,89.6727,-32351.53,3.3958,0,603,Poor
APL00487,46,9.2,2,Bachelor,Widowed,80604.69,6717.06,952.36,3847.72,151.83,4,24248.98,Education,3402.95,2046.34,4,9.9,1,0,3,1,0,0.047736,0.022604,0.300838,769.54,0.601343,1356.61,511.58,0.5,0.0,5.5,92033.01,30677.67,103.9354,184,0.306667,111.8435,76756.97,44.2407,0,696,Fair
APL00488,23,5.4,2,Bachelor,Married,84973.3,7081.11,1358.0,1269.06,40.94,3,29222.45,Medical,22963.56,13867.83,5,20.3,4,1,1,1,0,0.014935,0.005782,0.343902,317.26,0.603906,9095.73,2773.57,0.142857,0.2,9.5,101269.3,33756.43,61.2906,115,0.771429,230.4071,83704.24,172.9631,0,682,Fair
APL00489,63,0.8,0,Master,Single,61523.7,5126.97,236.92,25411.62,875.53,1,29002.99,Personal,11115.57,5258.81,2,23.9,2,1,0,0,1,0.413038,0.170769,0.471412,12705.81,0.473103,5856.76,2629.4,0.2,0.333333,5.5,64366.74,64366.74,8.8218,126,0.017021,263.5499,36112.08,5.8558,0,688,Fair
APL00490,74,1.3,0,PhD,Married,47664.88,3972.07,79.18,22767.6,381.76,2,48478.22,Home,8060.95,3433.48,6,5.1,1,2,1,0,0,0.47766,0.096111,1.017064,7589.2,0.42594,4627.47,572.25,0.166667,1.0,5.5,48615.04,48615.04,14.0036,444,0.022414,54.9371,24897.28,10.4046,0,682,Fair
APL00491,32,0.7,2,Bachelor,Married,130778.36,10898.2,613.82,57202.59,775.57,2,9631.37,Education,26163.39,17418.04,11,18.6,2,1,1,0,0,0.437401,0.071165,0.073647,19067.53,0.665741,8745.35,1583.46,0.2,0.333333,4.5,138144.2,46048.07,8.2469,352,0.04375,219.1316,73575.77,14.0519,1,722,Good
APL00492,61,2.9,4,Bachelor,Married,63989.93,5332.49,484.85,5914.83,114.19,6,14011.17,Home,12587.56,5999.01,11,24.0,1,1,0,0,0,0.092434,0.021414,0.218959,844.98,0.476582,6588.55,545.36,0.25,0.5,3.0,69808.13,13961.63,32.0928,671,0.064444,265.5959,58075.1,46.6984,1,721,Good
APL00493,20,6.9,1,Bachelor,Divorced,120211.62,10017.64,1122.24,40034.59,1032.8,0,25908.73,Education,10868.02,4898.44,5,18.9,3,0,1,0,0,0.333034,0.103098,0.215526,40034.59,0.450721,5969.58,979.69,0.25,0.0,3.5,133678.5,66839.25,80.7094,100,1.725,221.0736,80177.03,9.6995,1,728,Good
APL00494,33,7.6,0,High School,Married,38814.59,3234.55,8.71,30633.29,765.99,3,3961.34,Home,9203.18,3546.49,1,2.0,1,0,1,0,1,0.789221,0.236815,0.102058,7658.32,0.385355,5656.69,3546.49,0.5,0.0,3.0,38919.11,38919.11,80.306,33,0.447059,21.1332,8181.3,4.2227,0,685,Fair
APL00495,65,4.7,1,PhD,Single,41958.15,3496.51,315.7,33162.84,1009.53,4,17899.96,Education,8591.67,1187.74,14,22.6,2,1,0,0,0,0.790379,0.288725,0.426615,6632.57,0.138243,7403.93,84.84,0.2,0.333333,4.0,45746.55,22873.28,50.0289,910,0.095918,240.5646,8795.31,3.4635,0,695,Fair
APL00496,60,23.1,1,Bachelor,Married,35094.48,2924.54,393.11,9525.34,186.65,4,56738.93,Business,27992.08,12665.61,12,6.0,2,1,3,0,0,0.27142,0.063822,1.616748,1905.07,0.452471,15326.47,1055.47,0.2,0.333333,5.5,39811.8,19905.9,241.7606,720,0.525,62.795,25569.14,15.6686,0,693,Fair
APL00497,72,18.8,1,None,Single,95881.68,7990.14,438.17,40997.54,1583.1,4,28262.93,Business,7504.73,3897.35,1,5.9,1,0,0,0,0,0.427585,0.198132,0.294769,8199.51,0.519319,3607.38,3897.35,0.5,0.0,1.0,101139.72,50569.86,215.6526,72,0.335714,67.6782,54884.14,5.0471,1,743,Good
APL00498,63,2.6,0,Bachelor,Married,89988.29,7499.02,166.38,12261.2,462.29,6,19094.15,Business,29193.62,10113.79,8,7.4,1,1,2,0,0,0.136253,0.061647,0.212185,1751.6,0.346438,19079.83,1264.22,0.25,0.5,4.0,91984.85,91984.85,29.6594,504,0.055319,84.4151,77727.09,16.2215,1,727,Good
APL00499,74,1.8,0,Bachelor,Single,64790.2,5399.18,308.34,16330.22,239.15,5,31686.06,Car,1763.95,685.12,14,16.0,1,0,0,0,0,0.252048,0.044294,0.489056,2721.7,0.388401,1078.83,48.94,0.5,0.0,1.0,68490.28,68490.28,19.9421,1036,0.031034,177.2628,48459.98,22.5765,1,726,Good
APL00500,26,2.4,2,Bachelor,Single,25634.3,2136.19,1176.09,7445.08,94.7,5,16387.21,Business,8478.13,2158.32,11,15.0,1,1,1,0,0,0.290434,0.044331,0.639269,1240.85,0.254575,6319.81,196.21,0.25,0.5,3.5,39747.38,13249.13,24.3641,286,0.24,152.2759,18189.22,22.5574,1,707,Good
APL00501,43,5.8,1,Master,Married,38562.86,3213.57,540.86,18454.41,198.79,0,19309.05,Home,19997.17,5629.29,12,11.9,3,0,1,2,0,0.478554,0.06186,0.500716,18454.41,0.281504,14367.88,469.11,0.25,0.0,9.5,45053.18,22526.59,61.2484,516,0.214815,125.6648,20108.45,16.1657,0,647,Poor
APL00502,51,19.6,2,High School,Married,37319.57,3109.96,644.88,3172.81,33.55,0,18025.07,Car,26758.56,6649.76,4,21.3,3,1,2,0,0,0.085017,0.010788,0.482992,3172.81,0.24851,20108.8,1662.44,0.166667,0.25,6.0,45058.13,15019.38,206.3351,204,0.56,224.2315,34146.76,92.6963,1,716,Good
APL00503,44,3.2,0,Bachelor,Single,141954.37,11829.53,468.3,30615.49,1058.08,4,9858.67,Education,13410.59,4329.3,6,10.0,0,1,3,0,0,0.215671,0.089444,0.06945,6123.1,0.322827,9081.29,721.55,0.333333,1.0,3.5,147573.97,147573.97,37.9625,264,0.114286,118.6327,111338.88,11.1802,1,750,Excellent
APL00504,42,15.0,0,High School,Married,55261.89,4605.16,298.53,9188.79,319.19,7,22089.97,Car,8582.27,4670.96,5,4.0,1,1,1,0,0,0.166277,0.069311,0.399732,1148.6,0.544257,3911.31,934.19,0.25,0.5,3.5,58844.25,58844.25,163.7979,210,0.576923,43.6794,46073.1,14.4276,1,712,Good
APL00505,65,2.9,2,Master,Married,109391.92,9115.99,871.35,29406.28,297.33,7,37818.51,Business,15115.96,1504.52,13,14.9,1,0,0,0,0,0.268816,0.032616,0.345716,3675.78,0.099532,13611.44,115.73,0.5,0.0,1.0,119848.12,39949.37,33.6478,845,0.059184,172.8803,79985.64,30.6595,1,753,Excellent
APL00506,51,4.2,2,Bachelor,Single,68448.44,5704.04,313.58,22057.23,280.83,7,8793.08,Education,6504.66,2361.05,13,4.7,3,0,1,0,0,0.322246,0.049234,0.128463,2757.15,0.362978,4143.61,181.62,0.25,0.0,3.5,72211.4,24070.47,46.7622,663,0.12,52.3291,46391.21,20.3114,1,709,Good
APL00507,26,4.6,1,Bachelor,Married,20711.96,1726.0,655.23,45431.1,635.82,7,29065.38,Home,7414.47,3022.61,6,9.3,2,0,1,0,0,2.193472,0.368378,1.403314,5678.89,0.407664,4391.86,503.77,0.333333,0.0,2.5,28574.72,14287.36,45.7172,156,0.46,92.4282,-24719.14,2.7146,0,627,Poor
APL00508,69,18.8,2,None,Married,37362.08,3113.51,15.48,16476.74,407.14,6,30041.34,Car,13572.91,1820.05,6,12.4,1,2,0,0,0,0.441002,0.130766,0.80406,2353.82,0.134094,11752.86,303.34,0.166667,1.0,5.0,37547.84,12515.95,197.9346,414,0.354717,130.5526,20885.34,7.6473,0,692,Fair
APL00509,46,2.1,0,Bachelor,Married,26999.23,2249.94,304.5,118413.96,1970.73,7,36221.77,Education,2593.33,1465.73,6,20.2,2,2,0,0,0,4.385827,0.875903,1.341585,14801.74,0.565192,1127.6,244.29,0.142857,0.666667,6.0,30653.23,30653.23,21.4276,276,0.07,206.1127,-91414.73,1.1417,0,527,Very Poor
APL00510,46,10.7,3,High School,Single,106872.54,8906.04,594.41,6861.53,267.39,4,60806.18,Personal,11245.12,4134.77,7,10.3,0,0,1,1,0,0.064203,0.030023,0.56896,1372.31,0.367695,7110.35,590.68,1.0,0.0,3.5,114005.46,28501.36,123.8996,322,0.356667,119.2678,100011.01,33.3073,1,721,Good
APL00511,45,1.6,1,Bachelor,Married,29268.66,2439.05,2.53,4528.75,67.34,0,9470.54,Car,11319.96,4620.38,5,7.1,0,0,1,1,1,0.15473,0.027609,0.323573,4528.75,0.408162,6699.58,924.08,1.0,0.0,5.0,29299.02,14649.51,16.4549,225,0.055172,73.0186,24739.91,36.2199,0,677,Fair
APL00512,20,4.4,1,High School,Widowed,40401.47,3366.79,143.87,5343.44,92.67,4,2254.47,Car,11486.44,1868.18,12,22.2,2,0,0,0,0,0.132259,0.027525,0.055802,1068.69,0.162642,9618.26,155.68,0.333333,0.0,2.0,42127.91,21063.96,46.6692,240,1.1,235.4675,35058.03,36.331,1,732,Good
APL00513,26,7.8,0,Bachelor,Single,187383.45,15615.29,82.35,12117.54,480.27,7,19084.91,Home,13164.52,7117.91,11,10.3,0,0,0,0,0,0.064667,0.030756,0.101849,1514.69,0.540689,6046.61,647.08,1.0,0.0,0.0,188371.65,188371.65,94.6992,286,0.78,125.0515,175265.91,32.5136,1,789,Excellent
APL00514,45,15.1,1,Master,Married,77760.96,6480.08,106.36,35660.7,937.91,6,23833.03,Medical,21601.46,2868.91,14,19.1,1,1,0,0,0,0.458594,0.144737,0.306491,5094.39,0.132811,18732.55,204.92,0.25,0.5,3.0,79037.28,39518.64,170.0473,630,0.52069,215.0929,42100.26,6.9091,1,730,Good
